-0.97248,-1.1641,229.33,272.88,287.01,95.45,-1.6767,-1.872,-1.4302,0.53811,0.17079,0,0,0,-0.73361,-1.0653,-0.33144,-0.85202,-0.89296,-0.87216,-0.8811,-0.55197,-1.0767,-1.0892,-3.969,-4.0589,-1.6152,-2.3701,-0.33349,-1.3637,-1.3416,-1.3312
-0.81041,-1.1641,229.85,273.22,287.36,95.961,-1.1178,-1.0211,-1.9665,-0.35995,0,-0.5399,0,-0.35815,-0.73361,-1.2428,0,-0.85202,-0.53579,-1.0466,-0.17625,-0.73593,-0.89728,-0.72617,-3.969,-4.3972,-1.7767,-2.5394,-0.66694,-1.7046,-1.3416,-0.99843
-1.4587,-1.6629,229.67,273.05,287.71,96.132,-0.93149,-0.34038,-2.1453,-0.18,0.17079,-0.18,-0.34305,-0.17908,-1.1004,-1.0653,0.16535,-1.0224,-0.53579,-1.3955,-0.17625,-0.91993,-0.89728,-0.72617,-4.1415,-4.2281,-2.4228,-2.5394,-0.33349,-1.8751,-1.3416,-1.1648
-2.5932,-1.3304,229.67,273.22,287.53,95.28,-0.55891,-0.17019,-1.2514,-0.35995,0.17079,0,-0.34305,-0.35815,-0.73361,-1.4203,0,0,-0.53579,-0.69771,0.70369,-0.55197,-0.71784,-0.72617,-4.3141,-4.3972,-2.5843,-2.5394,-0.33349,-2.0456,-1.0062,-1.3312
-2.2691,-1.3304,228.99,272.54,287.19,95.791,-1.1178,-0.34038,-1.2514,-1.0797,-0.34243,-0.71985,-0.17152,-0.53723,-0.55022,-1.5979,0,-1.0224,-0.17861,-0.87216,0.17592,-0.18401,-0.71784,-0.90766,-4.1415,-4.3972,-2.9073,-2.3701,-0.83363,-2.3864,-1.3416,-1.1648
-1.9449,-1.3304,229.5,272.54,287.71,95.28,-0.74522,0,-1.609,-0.35995,-0.5136,-1.2597,0.34209,-0.53723,-0.73361,-1.0653,-0.49711,-1.3633,-0.35718,-1.0466,0,-0.73593,-0.53841,-0.90766,-4.3141,-4.2281,-3.2303,-2.5394,-0.66694,-1.8751,-1.5093,-1.664
-1.6208,-2.3281,229.16,273.91,287.88,95.961,-0.37259,-0.51057,-1.2514,-0.18,-0.17122,-1.2597,-0.68615,0.17871,-1.2838,-0.71019,0,-0.85202,-0.17861,-0.87216,0.17592,-0.73593,-0.35892,-0.90766,-3.7964,-3.8898,-3.0688,-2.0315,-1.0004,-2.0456,-1.3416,-1.1648
-1.9449,-2.1619,228.82,273.22,287.88,95.961,-0.74522,0,-1.4302,-0.18,0.51238,-0.5399,-0.85767,-0.17908,-1.2838,-1.0653,-0.16572,-0.85202,-0.71435,-1.3955,-0.17625,0,-0.17949,-0.36308,-4.1415,-4.0589,-3.0688,-2.3701,-0.83363,-2.0456,-1.1739,-1.4976
-2.5932,-2.1619,228.82,273.4,287.71,95.791,-0.93149,-0.68075,-1.4302,0,-0.5136,-1.2597,-0.34305,-0.89538,-1.4672,-0.88772,-0.49711,-1.0224,-0.53579,-0.87216,0.17592,-0.36796,-0.17949,-0.90766,-4.1415,-4.3972,-2.5843,-2.0315,-1.0004,-2.216,-1.677,-1.3312
-1.6208,-1.9956,229.16,273.4,288.4,95.45,-1.1178,0,-1.609,-1.0797,-0.5136,-1.2597,0,-0.35815,-1.2838,-1.4203,-0.16572,-0.85202,-0.35718,-1.3955,0,-0.73593,-0.17949,-0.54462,-3.6238,-4.0589,-2.5843,-2.5394,-1.6673,-1.3637,-1.677,-1.1648
-1.4587,-1.4967,229.33,273.4,288.4,95.961,-0.74522,-0.34038,-1.0727,-0.5399,-0.17122,-0.8998,0.17104,-0.17908,-1.2838,-1.4203,-0.16572,-0.51123,-0.53579,-1.0466,0.52777,-0.36796,0.17915,-0.18154,-4.1415,-4.0589,-2.4228,-2.7086,-1.1671,-1.8751,-1.5093,-0.99843
