-18.092,-21.42,-493.94,-235.75,-197.64,-22.363,-22.134,-20.227,-23.211,-21.38,-21.032,-23.185,-10.263,-18.965,-24.91,-15.234,-19.837,-22.644,-23.73,-24.921,-16.878,-25.725,-25.468,-23.932,-19.795,-17.061,-16.113,-17.225,-18.948,-16.828,-8.8746,-10.963
-19.384,-22.416,-494.11,-236.1,-198.16,-22.533,-23.064,-20.737,-22.497,-21.2,-20.348,-22.286,-9.9207,-19.144,-24.544,-16.12,-19.837,-21.963,-24.087,-23.876,-15.999,-27.011,-26.006,-23.388,-19.967,-16.723,-16.274,-17.056,-18.117,-16.998,-8.7072,-11.129
-18.9,-22.25,-493.76,-235.58,-198.33,-22.533,-23.622,-19.887,-22.676,-21.38,-20.177,-22.106,-13.855,-19.86,-23.995,-19.131,-18.349,-21.623,-23.195,-23.701,-15.648,-26.644,-26.006,-23.207,-19.623,-16.217,-16.113,-16.887,-17.95,-16.998,-9.2095,-10.963
-18.738,-21.254,-492.56,-235.06,-197.29,-21.851,-22.134,-19.887,-22.676,-21.2,-19.664,-22.286,-13.342,-20.397,-23.811,-18.777,-17.853,-20.942,-23.552,-23.353,-15.648,-25.541,-24.571,-21.938,-18.418,-15.203,-15.308,-15.874,-17.119,-16.828,-8.8746,-11.129
-17.93,-20.258,-492.22,-235.06,-196.43,-21.509,-21.39,-18.698,-22.14,-20.482,-18.98,-21.747,-9.4075,-18.071,-22.529,-16.828,-16.861,-20.431,-22.481,-22.83,-15.12,-25.174,-24.93,-22.3,-17.729,-14.358,-14.341,-14.86,-15.79,-16.828,-8.7072,-11.461
-18.415,-21.918,-493.08,-235.06,-197.64,-22.192,-22.506,-20.397,-22.676,-21.739,-20.006,-22.825,-14.881,-19.681,-22.896,-19.485,-17.522,-20.601,-23.017,-22.307,-14.241,-24.623,-23.854,-21.031,-18.073,-14.527,-14.824,-15.536,-16.288,-17.678,-9.2095,-10.963
-19.223,-22.416,-493.08,-235.41,-197.64,-22.363,-23.25,-21.417,-23.747,-21.919,-20.69,-23.185,-12.486,-20.754,-23.811,-19.131,-18.514,-21.112,-23.73,-24.05,-15.296,-25.358,-24.571,-21.212,-18.934,-14.865,-15.308,-15.367,-16.621,-18.868,-9.2095,-11.129
-19.707,-23.081,-492.91,-235.58,-197.47,-22.533,-22.506,-20.737,-23.39,-21.739,-20.348,-22.825,-9.9207,-19.323,-24.178,-17.183,-19.506,-21.623,-23.552,-24.573,-15.823,-24.439,-24.571,-22.481,-17.729,-15.034,-14.663,-15.705,-15.79,-17.848,-9.0421,-11.461
-20.03,-21.752,-492.56,-235.92,-197.81,-23.045,-22.878,-20.057,-23.033,-21.739,-20.177,-21.927,-12.828,-20.218,-24.361,-19.84,-19.175,-21.453,-23.73,-23.701,-16.175,-24.99,-24.213,-22.3,-17.901,-15.034,-14.663,-15.705,-16.621,-17.848,-8.8746,-11.129
-19.869,-22.084,-493.08,-236.27,-197.64,-23.387,-22.134,-19.377,-22.676,-20.841,-19.493,-21.208,-12.486,-20.576,-24.544,-20.194,-20.167,-21.963,-23.73,-23.527,-15.472,-24.439,-24.93,-22.481,-19.451,-16.048,-15.469,-16.549,-17.119,-17.848,-8.8746,-11.295
-19.223,-21.752,-492.74,-235.92,-197.98,-23.216,-22.32,-19.547,-22.854,-21.021,-19.493,-21.387,-12.315,-20.397,-23.811,-18.6,-19.671,-22.304,-24.266,-24.224,-17.054,-24.623,-24.751,-23.025,-19.278,-16.217,-15.146,-16.38,-17.119,-18.018,-8.7072,-11.295
-20.03,-21.42,-493.42,-236.96,-198.85,-24.24,-22.134,-19.207,-23.211,-21.2,-20.519,-22.286,-12.486,-20.218,-24.361,-19.485,-19.01,-22.644,-22.66,-24.398,-17.757,-24.439,-24.751,-24.113,-19.623,-15.879,-15.791,-16.549,-17.286,-18.358,-8.7072,-11.461
-20.192,-21.42,-493.76,-237.13,-199.19,-24.753,-21.576,-19.207,-23.211,-21.56,-20.177,-22.466,-16.249,-21.112,-24.544,-21.434,-19.175,-22.474,-22.66,-23.527,-17.054,-24.255,-23.854,-24.113,-20.139,-17.061,-16.597,-17.562,-17.784,-18.698,-9.377,-11.295
