-1.1374,-0.49906,1.0273,10.331,14.121,1.5365,-0.55916,-0.34063,-0.35779,-0.5401,0.17097,-0.36021,-0.34392,-0.71687,-0.91742,-1.2446,-0.99591,-0.85269,-0.53599,-1.2215,-0.35291,0.55136,0.53803,0.18134,-1.5558,0.3379,-0.48519,0.16919,1.3335,0.51187,-0.16788,-0.66673
-1.9498,-1.6636,0.51366,9.8141,13.423,0.85361,-1.3047,-1.0219,-0.89456,-0.72016,-0.8569,-0.54031,-0.34392,-1.0753,-1.4678,-0.71122,-0.99591,-0.68214,-0.89332,-0.52351,0,0.55136,0.35869,-0.18175,-1.5558,0.16895,-0.80867,-0.50877,1.0001,-0.34161,-0.83939,-0.50004
-1.2999,-1.3308,0.34244,9.4697,14.121,0.51216,-1.3047,-0.68122,-1.2523,-1.2602,-0.8569,-0.72036,-0.51586,-1.0753,-1.1009,-0.88901,-0.33195,-0.85269,-0.53599,-0.69802,0.17622,0.55136,0.71738,0,-1.7287,0.3379,-0.97038,-0.84791,0.50007,0.34124,-0.50363,-0.83343
-1.1374,-1.9963,-0.17163,9.9862,14.295,1.0243,-0.93195,-0.85151,-1.4313,-0.90016,-0.8569,-1.4407,-0.68779,-0.53769,-0.91742,-1.0668,0,-0.17055,-0.17866,-0.1745,0.70486,0.91894,0.53803,-0.18175,-1.9015,0.50685,-0.97038,-0.84791,-0.16711,0.51187,-0.33575,0.16626
-1.4624,-1.3308,-0.3432,9.8141,14.295,0.51216,-1.3047,-1.3624,-0.89456,-0.90016,-0.51416,-0.54031,-0.34392,-0.71687,-1.2844,-0.53343,-0.49798,-0.51159,-0.17866,-0.52351,0.52865,0.91894,0.89672,-0.18175,-1.9015,0.3379,-0.97038,-0.84791,-0.83553,-0.17081,-0.50363,-0.66673
-1.9498,-1.8299,0.17122,9.6419,13.946,1.0243,-1.4911,-1.3624,-0.89456,-1.0802,-1.0283,-0.90046,0,-0.71687,-1.1009,-1.0668,-0.66396,-0.85269,-0.89332,-0.34901,-0.52937,-0.18421,0.35869,-0.36349,-3.2844,-0.16926,-0.48519,-1.0175,-1.0026,-0.17081,-0.33575,-0.33339
-1.7874,-1.6636,0,10.158,14.295,0.51216,-1.1183,-1.1921,-0.71563,-1.0802,-0.51416,-0.72036,-0.34392,-0.71687,-1.1009,-0.53343,0,-1.0232,-0.71466,0.17417,-0.17646,0,0.17934,-0.54519,-2.593,0.3379,-0.80867,-1.1871,-1.1697,0,-0.33575,0
-2.1124,-1.3308,-0.68641,9.1254,13.772,0.34144,-1.4911,-1.5327,-1.4313,-1.2602,-1.371,-0.72036,-0.51586,-0.53769,-0.36699,-1.2446,-0.16598,-0.51159,-0.53599,-0.52351,0,0.36758,0.35869,-0.54519,-2.593,0.50685,-0.80867,-1.5262,-1.0026,0.34124,-0.67151,-0.66673
-3.0873,-1.9963,-0.3432,9.4697,13.772,0.17072,-1.4911,-1.703,-1.4313,-1.2602,-1.0283,-0.54031,-0.34392,-0.71687,-0.73392,-0.71122,-0.16598,-0.17055,-0.71466,-0.34901,-0.52937,0,-0.35918,-0.90868,-3.2844,0.3379,-1.1321,-1.8653,-0.66843,-0.51242,-0.33575,-0.50004
-1.7874,-1.9963,-0.3432,10.158,14.469,0.51216,-1.4911,-1.3624,-1.4313,-0.90016,-1.371,-1.0806,-0.34392,-0.8961,-0.18349,-0.71122,-0.16598,-0.17055,-0.71466,-0.69802,-0.35291,0.18379,0,-0.90868,-2.7659,0.3379,-1.1321,-1.3566,-0.66843,-0.17081,-0.33575,-0.83343
-0.64998,-0.83178,0.17122,9.8141,14.295,1.0243,-1.8639,-1.3624,-1.0734,-0.72016,-0.68553,-0.72036,0.34294,-0.35846,-0.55043,-0.88901,-0.33195,0,-0.53599,-0.69802,0.35243,0.36758,-0.17959,-0.72694,-2.593,1.0137,-0.6469,-0.84791,-0.83553,-0.34161,-0.50363,-0.66673
-0.64998,-0.16634,0,9.9862,14.295,0.68289,-1.1183,-1.3624,-0.89456,-0.18005,-0.17137,-0.90046,-0.34392,0,0.18304,-0.53343,-0.49798,-0.68214,-1.072,-0.69802,-0.70587,0,-0.35918,-0.54519,-2.593,0.16895,-0.6469,-1.1871,-0.66843,-0.17081,-0.50363,-0.83343
-0.64998,-0.99812,0.8561,10.158,14.992,1.1951,-0.37279,-1.0219,-0.89456,0.71848,-0.17137,-0.54031,-0.17199,-0.35846,-0.18349,-0.71122,-0.66396,-0.51159,-0.17866,-0.34901,-0.17646,0.55136,0,-0.18175,-2.593,0.50685,-0.48519,-0.67834,-0.50132,0.34124,-1.0073,-0.50004
0.16208,-0.66545,1.0273,10.675,14.818,1.7072,0,-0.17034,-1.0734,0.17962,-0.34279,-0.54031,-0.34392,-0.17923,-0.55043,-0.71122,-0.66396,-0.51159,-0.35733,-0.52351,0.17622,0.73515,-0.35918,-0.54519,-2.2472,0.50685,-0.16176,0,-0.33421,0.17062,-0.50363,-0.33339
-0.16253,-1.3308,1.1985,11.019,15.167,1.3658,0,-0.68122,-0.89456,0.35924,-0.17137,0,-0.51586,-0.17923,-0.36699,-0.71122,-0.33195,-0.3411,-0.71466,-0.34901,0.17622,0.36758,-0.53877,-0.72694,-2.593,0.50685,0,-0.3392,0,0.51187,-0.67151,-0.33339
0,-0.49906,1.0273,11.191,15.341,1.3658,0,0.33947,0.17869,0.35924,0.34194,0.17967,0.51441,0.17891,-0.73392,-0.71122,-0.33195,-0.17055,-0.89332,-0.87252,0.52865,1.1027,0.53803,-0.36349,-2.593,0.6758,-0.16176,-0.16962,-0.16711,0.68249,0,-0.50004
