-12.693,-17.65,-15.787,-16.561,-8.2204,-15.06,-16.792,-12.606,-20.938,-14.226,-12.171,-20.37,-8.6082,-15.243,-20.93,1.775,-8.8079,-16.375,-16.632,-19.556,-7.5953,-17.688,-17.964,-16.906,-15.053,-12.189,-11.978,-14.611,-13.385,-13.511,-13.773,-15.01,-13.532
-12.856,-17.65,-15.958,-16.561,-8.3953,-14.889,-16.792,-12.435,-20.58,-14.046,-12,-20.01,-8.2639,-14.705,-20.563,1.775,-8.8079,-16.034,-16.274,-19.381,-7.4186,-17.872,-17.425,-16.543,-15.053,-12.358,-11.816,-14.102,-13.218,-13.511,-13.605,-14.676,-13.532
-12.531,-17.816,-15.443,-16.216,-8.2204,-14.718,-16.605,-12.265,-20.401,-14.046,-11.828,-20.01,-8.2639,-14.346,-20.379,2.13,-8.8079,-15.863,-16.274,-19.207,-7.242,-17.688,-17.605,-16.361,-14.534,-11.85,-11.655,-14.102,-12.883,-13.511,-13.941,-14.51,-13.224
-12.368,-17.317,-15.787,-16.216,-7.8705,-14.889,-16.419,-12.095,-20.401,-13.866,-12.171,-19.829,-8.2639,-14.526,-20.563,1.42,-8.4756,-15.693,-16.274,-19.032,-7.4186,-17.688,-17.605,-16.361,-14.88,-12.189,-12.14,-14.611,-13.218,-13.511,-13.773,-14.843,-13.532
-12.856,-17.65,-15.615,-16.388,-8.0455,-15.06,-16.792,-12.265,-20.58,-14.226,-11.828,-20.19,-8.2639,-14.346,-20.746,2.13,-8.4756,-16.205,-16.274,-19.207,-7.242,-17.872,-17.425,-16.361,-14.707,-11.85,-11.978,-14.102,-12.883,-13.511,-13.605,-14.51,-13.224
-12.856,-17.15,-15.615,-16.216,-8.3953,-14.889,-16.979,-12.606,-20.759,-14.226,-12.342,-20.551,-8.6082,-14.705,-20.563,1.775,-8.8079,-16.034,-16.453,-19.207,-7.4186,-17.688,-17.425,-16.361,-15.053,-11.85,-11.978,-14.272,-13.218,-13.682,-13.605,-14.843,-13.84
-12.693,-17.483,-15.615,-16.216,-8.92,-15.06,-16.605,-12.265,-20.401,-14.226,-12,-20.01,-8.6082,-14.167,-20.379,1.775,-8.9741,-16.205,-16.095,-19.032,-7.242,-17.504,-17.605,-16.361,-14.707,-11.85,-11.816,-14.272,-13.051,-13.169,-13.438,-14.676,-13.224
-12.856,-17.816,-16.301,-16.388,-9.0949,-15.06,-16.979,-12.606,-20.938,-14.406,-12,-20.37,-8.7804,-14.884,-20.746,1.775,-8.8079,-16.205,-16.453,-19.73,-7.5953,-17.688,-17.425,-16.361,-14.707,-12.019,-12.14,-14.442,-13.051,-13.511,-13.438,-14.51,-12.917
-12.693,-17.483,-15.958,-16.388,-8.3953,-15.231,-16.232,-12.435,-20.759,-13.866,-11.657,-20.19,-8.2639,-14.526,-20.746,1.9525,-8.6418,-16.034,-16.274,-18.683,-7.4186,-17.872,-17.605,-16.543,-14.534,-12.019,-12.302,-14.272,-13.218,-13.511,-13.605,-14.676,-13.224
-13.019,-17.816,-15.787,-16.733,-8.5702,-14.889,-16.605,-12.265,-20.759,-14.226,-11.828,-20.01,-8.4361,-14.705,-20.563,1.775,-8.8079,-15.693,-16.274,-19.381,-7.5953,-17.872,-17.425,-16.179,-14.707,-12.019,-11.978,-14.272,-13.218,-13.34,-13.438,-14.51,-13.224
-12.693,-17.65,-15.615,-16.043,-8.3953,-15.06,-16.605,-12.435,-20.401,-14.226,-12,-20.37,-8.4361,-14.526,-20.563,1.775,-8.8079,-16.375,-16.632,-19.381,-7.4186,-17.688,-17.425,-16.361,-14.707,-12.019,-11.816,-14.102,-13.051,-13.34,-13.438,-14.843,-13.224
-12.693,-17.983,-15.787,-16.388,-8.3953,-15.231,-16.792,-12.606,-20.759,-14.226,-12,-20.01,-8.6082,-14.884,-20.93,1.5975,-8.9741,-16.375,-16.453,-19.381,-7.4186,-17.872,-17.425,-16.361,-14.707,-12.189,-12.626,-14.272,-13.218,-13.511,-13.438,-14.676,-13.224
-12.531,-17.483,-15.787,-16.388,-8.3953,-14.889,-16.792,-12.606,-20.58,-14.226,-12,-20.551,-8.4361,-14.526,-20.563,2.13,-8.9741,-16.205,-16.632,-19.556,-7.242,-17.504,-17.425,-16.361,-15.226,-12.189,-12.14,-14.272,-13.218,-13.169,-13.605,-15.01,-13.532
-13.019,-17.983,-16.13,-16.733,-8.92,-15.402,-16.979,-12.947,-20.938,-14.406,-12.685,-20.37,-8.7804,-15.064,-20.93,1.5975,-8.9741,-16.375,-16.632,-19.381,-7.4186,-18.057,-17.964,-16.725,-15.399,-12.358,-12.464,-14.272,-13.72,-13.682,-13.773,-14.843,-13.224
-13.344,-18.482,-16.301,-17.251,-9.6196,-16.258,-17.352,-13.458,-21.654,-14.586,-13.028,-21.091,-9.469,-15.422,-21.481,0.88748,-9.4727,-17.398,-17.347,-20.08,-8.3018,-18.609,-18.323,-17.634,-15.746,-12.697,-12.949,-15.291,-14.055,-13.853,-14.277,-16.011,-13.84
-9.9268,-15.485,-13.899,-14.318,-7.3459,-14.718,-16.979,-12.606,-21.475,-15.487,-13.885,-22.714,-11.191,-17.933,-24.418,-2.3121,-13.129,-20.639,-21.281,-24.969,-13.424,-23.584,-24.072,-22.905,-20.763,-17.775,-17.482,-20.048,-18.739,-16.589,-18.813,-19.513,-14.762
-13.832,-18.982,-16.988,-17.768,-9.6196,-16.429,-18.285,-14.139,-22.012,-15.487,-13.542,-21.812,-9.6412,-15.96,-22.215,0.1775,-9.9713,-17.398,-18.062,-20.778,-9.0083,-19.346,-19.401,-18.179,-16.611,-13.712,-13.921,-15.971,-14.891,-14.366,-15.117,-16.511,-13.84
-31.896,-36.132,-33.804,-35.709,-28.684,-36.11,-38.248,-34.24,-43.308,-34.215,-34.113,-42.904,-29.612,-36.942,-42.411,-20.275,-27.919,-37.867,-38.27,-41.032,-28.968,-39.245,-38.443,-37.267,-33.913,-30.811,-30.431,-32.281,-30.786,-22.917,-31.746,-32.355,-21.528
-12.856,-17.816,-15.787,-15.871,-8.0455,-14.889,-16.419,-12.435,-20.58,-13.686,-11.657,-20.01,-8.0917,-14.346,-20.379,1.9525,-8.4756,-15.863,-16.632,-19.032,-7.242,-17.688,-17.425,-16.725,-15.053,-12.189,-12.14,-14.272,-13.553,-13.682,-14.109,-15.343,-13.224
-12.856,-17.983,-16.301,-16.561,-9.0949,-15.402,-16.792,-12.265,-21.117,-14.406,-12.171,-21.091,-8.9526,-15.243,-21.114,1.5975,-8.9741,-16.716,-16.989,-19.556,-8.1252,-17.688,-17.964,-16.906,-15.399,-12.358,-12.626,-14.781,-13.385,-13.511,-13.941,-15.177,-13.532
-13.181,-17.983,-16.13,-16.906,-8.7451,-15.745,-16.605,-12.947,-20.938,-14.767,-12.514,-20.731,-8.9526,-15.064,-20.93,1.2425,-9.3065,-16.205,-16.453,-19.556,-7.9485,-17.688,-17.605,-16.906,-15.399,-12.866,-12.626,-15.121,-13.553,-13.853,-14.445,-15.343,-13.532
-13.019,-17.816,-15.958,-16.906,-8.7451,-15.402,-16.605,-12.776,-21.296,-14.586,-12.171,-20.551,-8.7804,-15.243,-21.114,1.42,-9.3065,-16.375,-16.989,-19.905,-7.7719,-18.241,-18.144,-17.088,-15.399,-12.866,-12.464,-14.781,-13.553,-13.511,-14.109,-15.01,-13.224
-13.181,-17.816,-16.13,-16.906,-8.92,-15.402,-17.352,-12.947,-21.117,-14.406,-12.342,-20.37,-8.7804,-14.884,-21.114,1.775,-8.9741,-16.375,-16.81,-19.381,-7.4186,-18.057,-17.784,-16.179,-15.053,-12.358,-12.302,-14.442,-13.553,-13.34,-13.773,-15.01,-13.84
-13.019,-18.149,-16.301,-17.078,-8.92,-15.574,-17.165,-12.776,-20.938,-14.406,-12.514,-20.731,-8.4361,-14.884,-21.114,1.42,-8.9741,-16.546,-16.81,-19.905,-7.9485,-18.057,-17.784,-16.906,-15.053,-12.358,-12.302,-14.442,-13.553,-13.682,-13.941,-15.01,-13.532
-13.019,-17.65,-16.473,-17.078,-9.0949,-15.745,-16.979,-12.776,-20.938,-14.586,-12.514,-20.731,-8.9526,-15.064,-21.297,1.065,-9.4727,-16.546,-17.168,-19.73,-7.9485,-18.241,-18.144,-16.906,-15.226,-12.358,-12.626,-14.951,-14.055,-13.853,-14.109,-15.01,-14.147
-13.019,-17.983,-15.787,-16.561,-8.7451,-15.574,-17.165,-13.117,-21.117,-14.767,-12.857,-20.551,-8.9526,-15.064,-21.297,1.5975,-8.9741,-16.887,-16.81,-19.556,-8.1252,-18.057,-17.784,-16.725,-15.399,-12.697,-12.464,-14.781,-13.385,-13.853,-13.941,-15.177,-13.84
-13.344,-17.983,-16.473,-16.906,-8.7451,-15.574,-17.165,-12.947,-21.117,-14.586,-12.685,-20.911,-8.7804,-14.884,-21.114,1.065,-9.1403,-17.057,-16.81,-19.905,-7.7719,-18.057,-18.144,-16.906,-15.053,-12.527,-12.626,-14.611,-13.72,-13.682,-14.277,-15.01,-12.917
-13.181,-18.316,-16.301,-17.078,-9.0949,-15.574,-17.352,-13.117,-21.475,-14.767,-12.685,-21.091,-9.1247,-15.064,-21.481,1.065,-9.3065,-16.716,-17.168,-19.905,-7.9485,-18.241,-18.144,-17.088,-15.399,-12.358,-12.464,-14.951,-14.055,-13.853,-14.277,-15.343,-13.532
-13.181,-17.983,-16.301,-16.906,-8.5702,-15.402,-16.979,-12.776,-21.117,-14.406,-12.514,-20.731,-8.9526,-15.064,-21.114,1.5975,-9.1403,-16.375,-16.989,-19.73,-7.5953,-18.057,-17.784,-16.906,-15.399,-12.358,-12.14,-14.442,-13.385,-13.511,-14.109,-15.177,-13.532
-13.344,-18.149,-15.958,-17.078,-8.7451,-15.574,-16.979,-12.435,-21.296,-14.767,-12.514,-20.731,-8.9526,-15.064,-21.114,1.2425,-8.9741,-16.546,-16.81,-19.73,-7.7719,-17.872,-17.784,-17.088,-15.226,-12.697,-12.464,-14.611,-13.72,-13.511,-13.941,-15.343,-13.224
-13.344,-18.149,-16.13,-17.078,-8.7451,-15.745,-16.979,-12.947,-21.296,-14.586,-12.514,-20.911,-8.9526,-14.884,-21.297,1.42,-9.1403,-16.546,-16.989,-19.73,-7.9485,-18.057,-18.144,-16.543,-15.572,-12.358,-12.626,-14.611,-13.553,-13.853,-14.277,-14.843,-14.147
-13.344,-17.65,-16.13,-17.078,-8.7451,-15.574,-16.979,-12.947,-20.759,-14.406,-12.171,-20.551,-8.7804,-15.064,-20.93,1.2425,-8.9741,-16.205,-16.632,-19.556,-7.5953,-18.241,-17.784,-16.725,-15.226,-12.358,-12.626,-14.781,-13.553,-13.34,-14.109,-14.676,-13.532
-13.019,-17.983,-16.301,-16.906,-8.5702,-15.402,-16.979,-12.776,-21.117,-14.406,-12.342,-20.551,-8.7804,-15.064,-21.114,1.5975,-9.3065,-16.716,-16.989,-19.381,-7.7719,-17.872,-17.784,-16.725,-15.226,-12.019,-11.978,-14.442,-13.385,-13.853,-13.773,-14.843,-13.224
-13.181,-17.983,-16.13,-16.733,-8.92,-15.231,-16.979,-12.947,-21.117,-14.586,-12.171,-20.731,-8.9526,-15.243,-21.114,1.2425,-9.1403,-16.375,-16.632,-19.73,-7.7719,-17.872,-17.784,-16.361,-15.053,-12.358,-12.14,-14.272,-13.72,-13.853,-13.941,-14.843,-14.147
-13.019,-18.149,-16.13,-16.733,-9.0949,-15.402,-16.792,-12.776,-21.117,-14.046,-12.514,-20.551,-8.6082,-14.884,-20.93,1.5975,-8.9741,-16.546,-16.81,-19.381,-7.5953,-18.057,-17.784,-16.725,-15.226,-12.358,-12.14,-14.442,-13.385,-13.853,-14.109,-15.01,-13.84
-13.181,-17.983,-16.13,-16.906,-9.0949,-15.574,-16.979,-13.117,-21.117,-14.226,-12.685,-20.731,-8.9526,-15.243,-20.93,1.5975,-9.3065,-16.716,-16.81,-19.556,-7.9485,-18.241,-17.964,-16.543,-15.399,-12.527,-12.464,-14.611,-13.72,-13.853,-13.941,-15.177,-14.147
-13.181,-17.983,-16.473,-16.906,-8.92,-15.402,-17.538,-13.117,-21.296,-14.586,-12.685,-20.911,-8.6082,-15.243,-21.297,1.42,-8.9741,-16.716,-17.168,-19.73,-8.1252,-18.425,-18.144,-17.088,-15.226,-12.697,-12.626,-14.611,-13.385,-13.682,-14.109,-15.177,-14.147
-13.344,-18.149,-15.958,-16.906,-9.0949,-15.745,-17.165,-12.947,-21.654,-14.586,-12.685,-20.911,-9.1247,-15.243,-21.297,1.42,-9.3065,-17.057,-16.989,-19.905,-8.4784,-18.241,-17.964,-17.27,-15.746,-12.527,-12.788,-15.121,-13.887,-13.853,-14.445,-15.51,-13.532
-13.181,-18.149,-16.13,-17.078,-9.2698,-15.916,-17.352,-13.117,-21.296,-14.586,-12.685,-20.551,-8.9526,-15.243,-21.114,1.065,-9.3065,-17.057,-16.989,-19.73,-8.3018,-18.241,-17.964,-17.27,-15.226,-12.527,-12.626,-14.781,-13.72,-14.024,-14.277,-15.01,-13.84
-13.507,-17.816,-16.13,-16.906,-8.92,-15.745,-17.165,-13.287,-21.117,-14.586,-12.514,-20.731,-8.6082,-15.064,-20.746,1.2425,-8.9741,-16.375,-16.989,-19.905,-7.9485,-18.425,-18.503,-16.906,-15.572,-12.866,-12.464,-15.121,-13.72,-13.682,-14.277,-15.177,-13.84
-13.507,-18.649,-16.473,-17.078,-9.2698,-16.087,-17.538,-13.287,-21.475,-15.127,-13.028,-21.091,-9.1247,-15.422,-21.297,0.88748,-9.805,-17.057,-17.347,-20.254,-8.1252,-18.609,-18.323,-17.452,-15.399,-12.527,-12.464,-14.781,-13.72,-13.853,-14.613,-15.51,-13.84
-12.693,-17.816,-16.13,-16.733,-8.7451,-15.06,-16.979,-12.606,-20.938,-14.226,-12.514,-20.551,-8.0917,-14.884,-20.563,1.775,-8.8079,-16.205,-16.632,-19.207,-7.5953,-17.872,-17.784,-16.361,-15.226,-12.358,-12.14,-14.442,-13.553,-13.511,-13.941,-15.177,-13.532
-12.693,-17.65,-15.958,-16.561,-8.92,-15.402,-16.979,-12.606,-20.759,-14.406,-12,-20.551,-8.6082,-14.705,-20.563,1.9525,-8.9741,-16.034,-16.632,-19.207,-7.4186,-17.872,-17.784,-16.543,-15.226,-12.527,-12.302,-14.272,-13.385,-13.682,-13.773,-14.843,-13.532
-13.344,-18.149,-16.13,-16.906,-8.7451,-15.402,-16.419,-12.776,-20.938,-14.226,-12.171,-20.551,-8.9526,-14.884,-21.114,1.42,-8.9741,-16.034,-16.453,-19.381,-6.8887,-18.057,-17.784,-16.543,-15.226,-12.358,-12.14,-14.781,-13.553,-13.682,-13.941,-14.843,-13.532
-13.019,-17.983,-15.958,-16.561,-9.0949,-15.06,-16.419,-12.606,-20.759,-14.046,-11.828,-20.37,-8.2639,-14.526,-20.93,1.5975,-8.8079,-16.205,-16.632,-19.207,-7.7719,-17.872,-17.784,-16.725,-15.053,-12.189,-12.302,-14.951,-13.553,-13.511,-13.941,-14.843,-13.84
-13.019,-18.149,-15.958,-16.733,-9.0949,-15.231,-16.979,-12.776,-20.759,-13.866,-12.171,-20.551,-8.7804,-14.705,-20.379,1.5975,-9.1403,-16.375,-16.81,-19.207,-7.4186,-17.872,-17.605,-16.543,-15.226,-12.358,-12.14,-14.611,-13.553,-13.34,-13.941,-15.177,-14.147
-13.181,-17.983,-16.301,-17.078,-9.2698,-15.745,-16.792,-12.947,-21.117,-14.586,-12.342,-20.731,-8.6082,-15.064,-20.93,1.42,-9.1403,-16.375,-16.989,-19.73,-7.9485,-18.057,-17.784,-16.543,-15.226,-12.019,-12.464,-14.442,-13.385,-13.682,-14.109,-15.01,-13.224
-13.019,-18.149,-16.301,-16.733,-8.92,-15.402,-16.979,-12.606,-20.938,-14.226,-12.342,-20.37,-8.6082,-14.705,-20.563,1.5975,-8.8079,-16.205,-16.274,-19.381,-7.4186,-17.872,-17.605,-16.543,-14.88,-12.019,-12.302,-14.272,-13.553,-13.34,-13.438,-14.843,-13.224
-12.856,-17.816,-16.13,-16.733,-8.7451,-15.402,-16.979,-12.776,-21.117,-14.226,-12.342,-20.37,-8.6082,-14.884,-20.746,1.775,-8.9741,-16.375,-16.81,-19.207,-7.4186,-17.504,-17.605,-17.088,-15.053,-12.527,-12.302,-14.272,-13.218,-13.682,-13.941,-14.676,-13.84
-13.344,-18.316,-16.13,-16.733,-8.92,-15.916,-16.979,-12.947,-21.117,-14.406,-12.171,-20.37,-8.7804,-14.705,-21.114,0.88748,-9.3065,-16.887,-16.81,-19.556,-7.7719,-18.241,-17.784,-16.725,-15.399,-12.358,-12.302,-14.781,-13.553,-13.853,-13.941,-15.01,-13.84
-13.181,-18.149,-16.301,-17.078,-9.2698,-15.402,-17.165,-12.776,-20.58,-14.406,-12.171,-20.731,-8.6082,-14.705,-21.114,1.5975,-9.1403,-16.546,-16.81,-19.905,-7.9485,-18.057,-18.144,-16.725,-15.226,-12.358,-12.464,-14.442,-13.553,-13.853,-13.941,-15.01,-13.532
-13.181,-18.149,-15.958,-17.078,-8.92,-15.916,-17.165,-13.117,-21.117,-14.767,-12.685,-20.911,-8.9526,-15.243,-21.114,1.5975,-9.1403,-16.887,-16.81,-19.73,-8.1252,-18.057,-18.144,-17.088,-15.226,-12.527,-12.626,-14.781,-13.553,-13.682,-14.109,-15.01,-13.84
-13.181,-17.983,-16.13,-16.906,-8.7451,-15.745,-17.538,-12.947,-21.117,-14.406,-12.685,-20.731,-8.7804,-15.422,-21.481,1.065,-9.3065,-16.716,-17.168,-20.08,-7.9485,-18.425,-18.323,-17.088,-15.399,-12.527,-12.464,-14.442,-13.72,-14.024,-14.445,-15.51,-13.532
-13.019,-17.983,-16.13,-16.733,-9.0949,-15.402,-16.605,-12.606,-20.759,-14.046,-12.171,-20.19,-8.0917,-14.705,-20.379,1.775,-8.6418,-16.375,-16.453,-19.556,-7.5953,-17.688,-17.605,-16.725,-15.226,-12.527,-12.464,-14.611,-13.553,-13.511,-14.109,-15.01,-13.84
-13.181,-18.149,-16.13,-16.733,-8.92,-15.402,-17.165,-13.117,-21.475,-14.767,-12.685,-20.731,-8.7804,-15.243,-20.93,1.065,-9.3065,-16.887,-16.989,-20.254,-7.7719,-18.241,-18.144,-16.906,-15.746,-12.527,-12.464,-14.781,-13.553,-13.682,-14.109,-15.177,-13.84
-13.181,-18.316,-16.473,-17.078,-9.4447,-15.916,-17.165,-12.947,-21.117,-14.767,-12.685,-21.272,-9.1247,-15.243,-21.297,1.065,-9.4727,-16.716,-17.347,-19.905,-7.5953,-18.241,-18.144,-17.27,-15.572,-12.697,-12.626,-14.781,-13.385,-13.682,-13.941,-15.343,-13.84
-12.856,-18.149,-16.301,-16.906,-8.7451,-15.745,-17.352,-13.117,-21.296,-14.947,-12.514,-20.911,-8.9526,-15.243,-21.114,1.065,-9.1403,-16.716,-16.81,-19.73,-7.9485,-18.609,-17.964,-17.088,-15.053,-12.527,-12.464,-14.951,-13.72,-13.853,-14.109,-15.51,-13.84
-13.181,-17.65,-15.958,-17.078,-8.7451,-15.402,-17.725,-12.776,-21.296,-14.586,-12.514,-20.911,-8.9526,-15.064,-21.297,1.2425,-9.3065,-16.887,-17.347,-19.905,-7.9485,-18.241,-18.323,-17.088,-15.746,-13.035,-12.626,-14.781,-13.385,-13.853,-14.109,-15.343,-13.532
-13.181,-17.983,-16.301,-17.251,-9.0949,-15.916,-17.165,-12.776,-20.938,-14.586,-12.685,-20.551,-8.7804,-14.884,-20.93,1.2425,-9.3065,-16.546,-16.989,-19.905,-7.9485,-18.057,-18.144,-16.906,-14.88,-12.527,-12.464,-14.611,-13.385,-13.853,-14.277,-15.177,-13.224
-13.019,-18.316,-16.301,-17.423,-9.0949,-15.574,-17.538,-13.117,-21.117,-14.406,-12.685,-20.911,-9.1247,-15.422,-21.114,1.065,-9.3065,-16.716,-16.989,-20.08,-8.3018,-18.425,-18.144,-17.27,-15.572,-12.697,-12.788,-14.611,-13.72,-13.682,-13.941,-15.177,-12.917
-13.181,-17.983,-16.301,-17.078,-9.2698,-15.402,-17.165,-12.776,-20.938,-14.226,-12.342,-20.551,-8.6082,-15.064,-21.114,1.2425,-8.9741,-16.546,-16.989,-19.556,-7.7719,-17.872,-17.784,-16.725,-15.053,-12.358,-12.14,-14.442,-13.72,-13.682,-13.941,-15.343,-13.84
-13.019,-17.816,-16.13,-16.733,-8.3953,-15.574,-16.605,-12.776,-20.759,-14.226,-12.342,-20.551,-8.6082,-14.884,-21.114,1.42,-9.1403,-16.716,-16.81,-20.08,-7.7719,-17.872,-18.144,-17.088,-15.399,-12.527,-12.14,-14.611,-13.385,-13.511,-13.941,-15.01,-13.224
-13.019,-18.149,-16.13,-16.906,-9.0949,-15.574,-16.979,-12.776,-21.654,-14.406,-12.342,-20.731,-8.6082,-14.705,-21.114,1.42,-8.8079,-16.716,-16.632,-19.556,-7.5953,-18.057,-17.784,-16.906,-15.226,-12.189,-12.464,-14.781,-13.72,-13.682,-14.277,-15.343,-13.224
-13.181,-18.316,-15.958,-17.078,-8.92,-15.574,-17.165,-12.947,-20.938,-14.406,-12.514,-20.551,-8.9526,-15.243,-21.114,1.2425,-9.3065,-16.546,-16.81,-19.73,-7.7719,-18.057,-18.144,-16.543,-15.399,-12.358,-12.302,-14.272,-13.72,-13.682,-13.941,-14.843,-13.84
-13.019,-18.149,-16.301,-16.906,-8.92,-15.745,-17.165,-13.287,-21.117,-14.586,-12.342,-20.551,-9.1247,-15.064,-21.114,1.42,-9.3065,-16.546,-16.989,-19.905,-7.9485,-18.241,-18.144,-16.725,-15.226,-12.358,-12.302,-14.611,-13.385,-13.682,-14.109,-15.343,-13.532
-13.507,-18.149,-16.301,-17.078,-9.0949,-15.745,-17.725,-12.776,-21.475,-14.586,-12.685,-21.091,-9.1247,-15.422,-20.93,1.2425,-9.1403,-16.546,-17.168,-19.905,-7.9485,-18.241,-18.144,-17.27,-15.572,-12.697,-12.949,-14.781,-13.72,-13.853,-14.445,-15.343,-13.84
-13.507,-18.482,-16.473,-16.906,-9.0949,-15.916,-17.538,-12.947,-21.654,-14.947,-12.685,-21.272,-9.1247,-15.602,-21.664,1.065,-9.4727,-16.887,-17.168,-20.08,-8.4784,-18.609,-18.862,-17.088,-15.746,-12.866,-12.788,-15.121,-14.055,-13.682,-14.109,-15.677,-14.147
-13.344,-17.983,-16.301,-17.423,-9.0949,-15.745,-17.352,-12.776,-21.296,-14.586,-12.514,-20.911,-8.9526,-15.064,-21.481,1.2425,-9.1403,-16.887,-17.168,-20.08,-7.9485,-18.241,-18.323,-17.27,-15.572,-12.527,-12.626,-14.781,-13.887,-13.682,-14.613,-15.343,-13.84
-13.181,-18.316,-16.301,-16.906,-9.6196,-15.574,-17.165,-12.776,-21.654,-14.767,-12.685,-20.731,-8.9526,-15.064,-21.481,1.42,-9.3065,-16.716,-16.81,-19.73,-7.7719,-18.241,-17.964,-17.088,-15.399,-12.697,-12.626,-14.951,-13.72,-13.682,-14.445,-15.51,-13.84
-13.019,-18.149,-16.301,-16.906,-9.2698,-15.574,-17.165,-13.117,-20.938,-14.406,-12.171,-20.911,-8.7804,-15.064,-21.114,1.2425,-9.1403,-16.375,-16.989,-19.73,-7.7719,-18.241,-17.964,-16.906,-15.399,-12.527,-12.302,-14.951,-13.887,-14.024,-14.109,-15.01,-13.84
-13.181,-18.316,-16.473,-17.251,-9.4447,-15.916,-17.165,-13.117,-21.475,-14.586,-12.514,-20.37,-8.9526,-15.243,-21.297,1.42,-9.1403,-16.716,-16.632,-19.73,-7.9485,-18.425,-18.503,-17.088,-15.053,-12.358,-12.302,-14.951,-13.887,-13.682,-14.109,-15.177,-13.224
-13.181,-18.316,-16.301,-16.906,-9.2698,-16.087,-16.979,-12.947,-21.654,-14.586,-12.514,-20.911,-8.9526,-15.422,-21.114,1.2425,-9.4727,-16.716,-17.168,-19.905,-8.1252,-18.609,-18.144,-16.906,-15.572,-12.697,-12.788,-14.951,-14.055,-13.853,-14.277,-15.51,-13.224
